num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
2189,255,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,5,1,1
2190,255,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,6,0,0
2191,255,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,7,1,0
2192,255,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,8,0,1
2193,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre,21,F,30,V,C,VC,1,1,1
2194,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,2,0,0
2195,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,3,1,0
2196,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,4,0,1
2197,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,C,VC,5,1,1
2198,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,6,0,0
2199,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,7,1,0
2200,256,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,8,0,1
2201,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,1,0,0
2202,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,2,0,0
2203,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,3,0,1
2204,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,4,0,1
2205,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,5,1,1
2206,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,6,0,0
2207,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,7,1,0
2208,256,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,8,0,1
2209,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,M,30,V,C,VC,1,1,1
2210,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,2,0,0
2211,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,3,0,1
2212,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,4,0,1
2213,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,C,VC,5,1,1
2214,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,6,0,0
2215,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,7,1,0
2216,257,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,8,0,1
2217,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,1,1,1
2218,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,2,0,0
2219,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,3,0,1
2220,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,4,0,1
2221,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,5,1,1
2222,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,6,0,0
2223,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,7,1,0
2224,257,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,8,0,1
2225,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre,20,M,30,V,C,VC,1,1,1
2226,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,2,1,1
2227,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,3,0,1
2228,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,4,1,0
2229,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,C,VC,5,1,1
2230,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,6,1,1
2231,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,7,1,0
2232,258,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,8,0,1
2233,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,1,1,1
2234,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,2,0,0
2235,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,3,0,1
2236,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,4,0,1
2237,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,5,1,1
2238,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,6,1,1
2239,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,7,1,0
2240,258,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,8,0,1
2241,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre,20,M,30,V,C,VC,1,1,1
2242,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,2,0,0
2243,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,3,0,1
2244,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,4,0,1
2245,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,C,VC,5,1,1
2246,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,V,I,VI,6,0,0
2247,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,C,IC,7,0,1
2248,259,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,30,I,I,II,8,0,1
2249,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,1,1,1
2250,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,2,0,0
2251,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,3,0,1
2252,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,4,0,1
2253,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,C,VC,5,1,1
2254,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,V,I,VI,6,0,0
2255,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,C,IC,7,0,1
2256,259,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,30,I,I,II,8,0,1
2257,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,V,C,VC,1,1,1
2258,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,V,I,VI,2,0,0
2259,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,I,C,IC,3,0,1
2260,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,I,I,II,4,0,1
2261,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,V,C,VC,5,1,1
2262,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,V,I,VI,6,0,0
2263,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,I,C,IC,7,0,1
2264,259,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,30,I,I,II,8,0,1
2265,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,31,V,C,VC,1,1,1
2266,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,2,1,1
2267,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,3,0,1
2268,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,4,0,1
2269,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,C,VC,5,1,1
2270,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,6,1,1
2271,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,7,0,1
2272,260,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,8,0,1
2273,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,1,1,1
2274,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,2,1,1
2275,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,3,0,1
2276,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,4,0,1
2277,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,5,1,1
2278,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,6,1,1
2279,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,7,0,1
2280,260,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,8,0,1
2281,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,M,31,V,C,VC,1,0,0
2282,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,2,1,1
2283,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,3,0,1
2284,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,4,0,1
2285,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,C,VC,5,1,1
2286,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,6,1,1
2287,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,7,0,1
2288,261,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,8,0,1
2289,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,1,1,1
2290,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,2,0,0
2291,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,3,0,1
2292,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,4,0,1
2293,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,5,1,1
2294,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,6,1,1
2295,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,7,0,1
2296,261,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,8,0,1
2297,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,31,V,C,VC,1,1,1
2298,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,2,0,0
2299,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,3,1,0
2300,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,4,1,0
2301,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,C,VC,5,1,1
2302,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,6,0,0
2303,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,7,0,1
2304,262,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,8,0,1
2305,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,1,0,0
2306,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,2,0,0
2307,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,3,0,1
2308,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,4,0,1
2309,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,5,1,1
2310,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,6,1,1
2311,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,7,0,1
2312,262,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,8,0,1
2313,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,31,V,C,VC,1,1,1
2314,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,2,1,1
2315,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,3,0,1
2316,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,4,1,0
2317,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,C,VC,5,0,0
2318,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,6,0,0
2319,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,7,1,0
2320,263,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,8,0,1
2321,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,1,1,1
2322,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,2,0,0
2323,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,3,0,1
2324,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,4,0,1
2325,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,5,1,1
2326,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,6,1,1
2327,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,7,0,1
2328,263,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,8,0,1
2329,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre,20,M,31,V,C,VC,1,1,1
2330,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,2,0,0
2331,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,3,0,1
2332,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,4,0,1
2333,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,C,VC,5,1,1
2334,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,V,I,VI,6,0,0
2335,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,C,IC,7,1,0
2336,264,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,31,I,I,II,8,0,1
2337,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,1,1,1
2338,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,2,0,0
2339,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,3,0,1
2340,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,4,1,0
2341,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,C,VC,5,1,1
2342,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,V,I,VI,6,1,1
2343,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,C,IC,7,0,1
2344,264,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,31,I,I,II,8,0,1
2345,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,V,C,VC,1,1,1
2346,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,V,I,VI,2,0,0
2347,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,I,C,IC,3,0,1
2348,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,I,I,II,4,0,1
2349,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,V,C,VC,5,1,1
2350,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,V,I,VI,6,1,1
2351,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,I,C,IC,7,0,1
2352,264,Lógica y Epistemología UCC 2°,Resolución Grupal, , ,31,I,I,II,8,0,1
2353,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,32,V,C,VC,1,1,1
2354,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,2,1,1
2355,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,3,0,1
2356,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,4,0,1
2357,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,C,VC,5,1,1
2358,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,6,1,1
2359,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,7,1,0
2360,265,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,8,0,1
2361,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,1,1,1
2362,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,2,1,1
2363,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,3,0,1
2364,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,4,0,1
2365,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,5,1,1
2366,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,6,1,1
2367,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,7,0,1
2368,265,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,8,1,0
2369,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre,31,M,32,V,C,VC,1,1,1
2370,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,2,1,1
2371,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,3,1,0
2372,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,4,0,1
2373,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,C,VC,5,1,1
2374,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,6,0,0
2375,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,7,0,1
2376,266,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,8,0,1
2377,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,1,1,1
2378,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,2,1,1
2379,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,3,1,0
2380,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,4,0,1
2381,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,5,1,1
2382,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,6,1,1
2383,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,7,1,0
2384,266,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,8,0,1
2385,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,32,V,C,VC,1,0,0
2386,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,2,1,1
2387,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,3,0,1
2388,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,4,0,1
2389,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,C,VC,5,1,1
2390,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,6,1,1
2391,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,7,1,0
2392,267,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,8,1,0
2393,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,1,1,1
2394,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,2,1,1
2395,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,3,0,1
2396,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,4,0,1
2397,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,5,1,1
2398,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,6,1,1
2399,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,7,0,1
2400,267,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,8,0,1
2401,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,32,V,C,VC,1,1,1
2402,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,2,0,0
2403,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,3,0,1
2404,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,4,0,1
2405,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,C,VC,5,1,1
2406,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,V,I,VI,6,1,1
2407,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,C,IC,7,1,0
2408,268,Lógica y Epistemología UCC 2°,Resolución Individual Pre, , ,32,I,I,II,8,0,1
2409,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,1,1,1
2410,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,2,1,1
2411,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,3,0,1
2412,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,4,0,1
2413,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,C,VC,5,1,1
2414,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,V,I,VI,6,1,1
2415,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,C,IC,7,0,1
2416,268,Lógica y Epistemología UCC 2°,Resolución Individual Post, , ,32,I,I,II,8,0,1
2417,269,Lógica y Epistemología UCC 2°,Resolución Individual Pre,19,F,32,V,C,VC,1,0,0
